prompt_id,prompt_position,prompt_position_1based,char_j,median_time_to_first_correct_ms,median_time_to_stability_ms,median_revisions,mean_wrong_first,mean_local_friction,prompt_text,prompt_family
P12,10,11,อ,4206.0,4206.0,0.0,0.038461538461538464,-0.018981133595777182,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,11,12,ใ,5032.5,5032.5,0.0,0.038461538461538464,0.04623919983645223,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,12,13,ห,5191.5,5191.5,0.0,0.038461538461538464,-0.046651361171107866,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,13,14,้,5337.0,5337.0,0.0,0.07692307692307693,-0.12873245599341812,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,14,15,น,5957.5,6161.5,0.0,0.07692307692307693,0.11383033485515853,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,15,16,ั,6342.5,6342.5,0.0,0.038461538461538464,-0.1520511977972743,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,16,17,ก,6444.5,6444.5,0.0,0.038461538461538464,-0.16465790873463682,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,17,18,เ,6956.0,6956.0,0.0,0.11538461538461539,-0.0699986889604355,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,18,19,ร,7141.0,7141.0,0.0,0.11538461538461539,-0.2516897263115445,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,19,20,ี,7307.0,7307.0,0.0,0.07692307692307693,-0.29554758596559283,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,20,21,ย,7561.5,7561.5,0.0,0.0,-0.21123463537754333,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,21,22,น,7743.5,7743.5,0.0,0.038461538461538464,-0.33234978009442057,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,22,23,เ,8339.5,8339.5,0.0,0.0,0.24992468051030434,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,23,24,ข,8619.0,8619.0,0.0,0.0,-0.06823926546854264,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,24,25,ี,8889.5,8889.5,0.0,0.038461538461538464,-0.04158129412847436,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,25,26,ย,8987.5,8987.5,0.0,0.038461538461538464,-0.1437532862141271,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,26,27,น,9153.5,9153.5,0.0,0.038461538461538464,-0.34165519100594655,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,27,28,ส,9600.0,9600.0,0.0,0.0,0.04057370192119796,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,28,29,ร,9848.0,9898.0,0.0,0.038461538461538464,-0.16566384847422147,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,29,30,ุ,10860.0,10860.0,0.0,0.11538461538461539,-0.09287203992198007,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,30,31,ป,11274.0,11274.0,0.0,0.07692307692307693,0.030688025970520193,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,31,32,เ,11786.5,11786.5,0.0,0.0,0.18557691170204232,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,32,33,ร,11925.5,11925.5,0.0,0.0,-0.2600805006875409,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,33,34,ื,12149.5,12149.5,0.0,0.07692307692307693,-0.15006720297599738,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,34,35,่,12350.0,12350.0,0.0,0.038461538461538464,-0.31491356628505657,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,35,36,อ,12611.0,12611.0,0.0,0.038461538461538464,-0.3019192320896985,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,36,37,ง,12924.5,12924.5,0.0,0.07692307692307693,0.06729183403712098,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,37,38,ส,13346.0,13459.5,0.0,0.0,0.054329659474758416,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,38,39,ุ,13887.5,13887.5,0.0,0.23076923076923078,0.08002365347878791,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,39,40,ภ,14789.0,14789.0,0.0,0.15384615384615385,0.14221282465818266,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,40,41,า,15105.0,15105.0,0.0,0.15384615384615385,-0.09529009628648631,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,41,42,ษ,15788.0,15788.0,0.0,0.19230769230769232,0.13486341822121792,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,42,43,ิ,16198.5,16198.5,0.0,0.11538461538461539,0.13592036255944898,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,43,44,ต,16631.0,16631.0,0.0,0.11538461538461539,0.053636973867112255,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,44,45,ไ,17613.5,17613.5,0.0,0.11538461538461539,0.36255235285788745,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,45,46,ท,17836.0,17836.0,0.0,0.0,-0.22445872949269377,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,46,47,ย,18043.5,18043.5,0.0,0.11538461538461539,-0.1253256935406671,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,47,48,อ,18468.5,18468.5,0.0,0.07692307692307693,0.21373865956762042,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,48,49,ย,18571.5,18571.5,0.0,0.038461538461538464,-0.1948678180977013,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,49,50,่,18801.0,18801.0,0.0,0.038461538461538464,-0.157178420172732,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,50,51,า,18941.5,18941.5,0.0,0.038461538461538464,-0.37611407894560256,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,51,52,ง,19133.5,19133.5,0.0,0.038461538461538464,-0.1277024920243101,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,52,53,ก,19793.0,19793.0,0.0,0.038461538461538464,0.36703132279164424,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,53,54,ร,19933.0,19933.0,0.0,0.07692307692307693,-0.1634215459939074,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,54,55,ะ,20089.5,20089.5,0.0,0.11538461538461539,-0.15525851228793497,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,55,56,ช,20495.5,20495.5,0.0,0.07692307692307693,0.22780995644521942,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,56,57,ั,20870.0,20870.0,0.0,0.07692307692307693,0.03632160489470699,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,57,58,บ,21469.5,21469.5,0.0,0.07692307692307693,-0.027002886331078554,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,58,59,แ,22046.5,22046.5,0.0,0.11538461538461539,0.4081989673768167,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,59,60,ล,22156.5,22156.5,0.0,0.11538461538461539,0.03322411357060838,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,60,61,ะ,22487.5,22487.5,0.0,0.07692307692307693,0.008822724878994095,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,61,62,ช,23113.0,23113.0,0.0,0.15384615384615385,0.2502447711223784,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,62,63,ั,23303.5,23303.5,0.0,0.038461538461538464,0.006527864375291432,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,63,64,ด,23567.0,23567.0,0.0,0.07692307692307693,-0.10520241470415512,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,64,65,เ,24891.5,24891.5,0.0,0.038461538461538464,-0.12277047862674362,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,65,66,จ,25013.5,25013.5,0.0,0.07692307692307693,-0.03207082983111571,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,66,67,น,25520.0,25826.0,0.0,0.07692307692307693,-0.147675932274226,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,67,68, ,26659.0,26659.0,0.0,0.19230769230769232,0.22686918577015752,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,68,69,โ,27335.0,27335.0,0.0,0.19230769230769232,0.2576765816090906,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,69,70,ด,27619.5,27619.5,0.0,0.3076923076923077,-0.16552653917511,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,70,71,ย,27904.0,27904.0,0.0,0.19230769230769232,-0.006962164518223764,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,71,72,ใ,28524.0,28524.0,0.0,0.19230769230769232,0.06633343337551902,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,72,73,ห,28727.5,28727.5,0.0,0.19230769230769232,-0.09276250556428953,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,73,74,้,28863.0,28863.0,0.0,0.07692307692307693,-0.15678333404956582,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,74,75,ย,29983.5,29983.5,0.0,0.11538461538461539,0.3848113666508057,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,75,76,ก,30104.0,30104.0,0.0,0.11538461538461539,-0.04377563114805994,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,76,77,ต,30519.0,30519.0,0.0,0.15384615384615385,0.18426402698816707,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,77,78,ั,30692.0,30692.0,0.0,0.07692307692307693,-0.18213644550159372,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,78,79,ว,30891.5,30891.5,0.0,0.038461538461538464,-0.1454791644614431,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,79,80,อ,31543.0,31543.0,0.0,0.19230769230769232,0.13526018549715288,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,80,81,ย,31648.0,31648.0,0.0,0.07692307692307693,-0.14153964145985204,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,81,82,่,31872.0,31872.0,0.0,0.07692307692307693,-0.16445521879769626,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,82,83,า,32016.5,32016.5,0.0,0.038461538461538464,-0.39540052743224996,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,83,84,ง,32637.0,32637.0,0.0,0.038461538461538464,-0.1612669942321296,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,84,85,ห,33351.0,33351.0,0.0,0.15384615384615385,0.48146850029905336,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,85,86,น,33446.0,33446.0,0.0,0.15384615384615385,-0.03636353939696928,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
P12,86,87,ึ,34053.0,34053.0,0.0,0.2692307692307692,-0.04172932966258949,วันนี้ครูขอให้นักเรียนเขียนสรุปเรื่องสุภาษิตไทยอย่างกระชับและชัดเจน โดยให้ยกตัวอย่างหนึ่งสำนวนและอธิบายความหมายด้วยภาษาของตนเอง,long_familiar_expository
