prompt_id,prompt_position,prompt_position_1based,char_j,median_time_to_first_correct_ms,median_time_to_stability_ms,median_revisions,mean_wrong_first,mean_local_friction,prompt_text,prompt_family
P06,10,11,.,5853.0,5853.0,0.0,0.34615384615384615,0.29779834011155526,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,11,12,5,7657.0,7657.0,0.0,0.3076923076923077,0.40556379240387247,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,12,13,/,8676.0,8676.0,0.0,0.2692307692307692,0.2147075618853499,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,13,14,6,8925.5,8925.5,0.0,0.15384615384615385,0.08379436826239071,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,14,15, ,9207.5,9207.5,0.0,0.0,0.10716574312888492,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,15,16,ช,9828.5,9828.5,0.0,0.07692307692307693,0.20917944912849645,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,16,17,่,10258.0,10258.0,0.0,0.07692307692307693,0.01347673405152902,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,17,18,ว,10457.0,10457.0,0.0,0.07692307692307693,-0.20783321593907897,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,18,19,ย,10620.5,10620.5,0.0,0.038461538461538464,-0.2817516851010567,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,19,20,ต,11267.5,11267.5,0.0,0.15384615384615385,0.08354895410559611,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,20,21,ร,11509.0,11509.0,0.0,0.15384615384615385,-0.2474833904562293,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,21,22,ว,11833.5,11833.5,0.0,0.15384615384615385,-0.015303650448821359,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,22,23,จ,12101.5,12101.5,0.0,0.11538461538461539,-0.0863721726189606,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,23,24,ส,12500.5,12500.5,0.0,0.07692307692307693,0.04388044388022315,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,24,25,อ,12625.5,12625.5,0.0,0.038461538461538464,-0.13120687990246677,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,25,26,บ,12810.5,12810.5,0.0,0.038461538461538464,-0.06899155686796626,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,26,27, ,13221.0,13221.0,0.0,0.11538461538461539,0.08100942331672742,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,27,28,ช,13698.0,13698.0,0.0,0.07692307692307693,-0.07168809969732394,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,28,29,ื,13947.5,13947.5,0.0,0.07692307692307693,-0.01312782667629027,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,29,30,่,14080.5,14080.5,0.0,0.038461538461538464,-0.3047237546143631,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,30,31,อ,14200.5,14200.5,0.0,0.07692307692307693,-0.25124043746917846,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,31,32,-,15201.5,15201.5,0.0,0.4230769230769231,0.5868725754806404,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,32,33,ส,16353.0,16353.0,0.0,0.23076923076923078,0.34634681003083234,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,33,34,ก,16715.5,16715.5,0.0,0.19230769230769232,0.10578544555652819,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,34,35,ุ,17019.0,17019.0,0.0,0.23076923076923078,0.026906066397211752,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,35,36,ล,17703.0,17703.0,0.0,0.11538461538461539,-0.01629692916196688,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,36,37, ,17944.5,17944.5,0.0,0.07692307692307693,0.08575673525233192,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,37,38,ข,18383.0,18383.0,0.0,0.038461538461538464,0.12073261201393073,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,38,39,อ,18612.5,18612.5,0.0,0.038461538461538464,-0.03679017908161507,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,39,40,ง,18998.5,18998.5,0.0,0.038461538461538464,-0.08006851028480212,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,40,41,ต,19330.5,19330.5,0.0,0.07692307692307693,0.06592866804338521,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,41,42,ั,19586.5,19586.5,0.0,0.0,-0.20728266730728523,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,42,43,ว,19688.0,19688.0,0.0,0.07692307692307693,-0.14627366664000668,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,43,44,เ,20020.0,20020.0,0.0,0.11538461538461539,-0.03759752664687237,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,44,45,อ,20242.0,20242.0,0.0,0.07692307692307693,-0.23726574114193236,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,45,46,ง,20373.5,20373.5,0.0,0.038461538461538464,-0.1628594024241178,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,46,47,ด,21075.0,21075.0,0.0,0.07692307692307693,0.36047686853837796,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,47,48,้,21331.0,21331.0,0.0,0.07692307692307693,-0.1328024704007899,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,48,49,ว,21689.0,21689.0,0.0,0.038461538461538464,-0.19453620481716966,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,49,50,ย,21933.5,21933.5,0.0,0.15384615384615385,-0.24555640904664455,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,50,51,น,22321.0,22321.0,0.0,0.19230769230769232,-0.12677337834858918,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
P06,51,52,ะ,22504.0,22504.0,0.0,0.19230769230769232,-0.19863657288345135,นักเรียน ม.5/6 ช่วยตรวจสอบ ชื่อ-สกุล ของตัวเองด้วยนะ,mixed_symbols_identification
