prompt_id,prompt_position,prompt_position_1based,char_j,median_time_to_first_correct_ms,median_time_to_stability_ms,median_revisions,mean_wrong_first,mean_local_friction,prompt_text,prompt_family
P07,32,33,่,16039.0,16039.0,0.0,0.23076923076923078,0.11148107691000947,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,33,34,ำ,16644.5,16644.5,0.0,0.19230769230769232,-0.1294134328997097,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,34,35,เ,17238.0,17238.0,0.0,0.11538461538461539,0.2590189478038085,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,35,36,ส,17422.5,17422.5,0.0,0.07692307692307693,-0.1672630577026918,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,36,37,ม,18066.5,18066.5,0.0,0.15384615384615385,-0.18890365992922725,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,37,38,อ,18256.0,18256.0,0.0,0.15384615384615385,-0.20182156713744484,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,38,39,เ,19170.0,19170.0,0.0,0.11538461538461539,0.11574341161130194,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,39,40,พ,19343.5,19343.5,0.0,0.07692307692307693,-0.2985349736129382,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,40,41,ื,19466.0,19466.0,0.0,0.11538461538461539,-0.20631802429297968,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,41,42,่,19562.0,19562.0,0.0,0.038461538461538464,-0.3443338637579329,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,42,43,อ,19678.0,19678.0,0.0,0.038461538461538464,-0.29219518049748655,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,43,44,เ,20763.0,20763.0,0.0,0.15384615384615385,0.023361208644538632,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,44,45,ต,20885.5,20885.5,0.0,0.11538461538461539,-0.15374172894615082,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,45,46,ร,21093.5,21093.5,0.0,0.07692307692307693,-0.3394097339064273,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,46,47,ี,21289.0,21289.0,0.0,0.07692307692307693,-0.24692014047159458,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,47,48,ย,21464.0,21464.0,0.0,0.07692307692307693,-0.12857703745777205,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,48,49,ม,21707.0,21707.0,0.0,0.11538461538461539,-0.1304702801744696,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,49,50,ค,22108.5,22108.5,0.0,0.11538461538461539,0.16662480970542914,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,50,51,ว,22391.5,22391.5,0.0,0.07692307692307693,-0.07789315140897389,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,51,52,า,22603.0,22603.0,0.0,0.07692307692307693,-0.26369737637795476,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,52,53,ม,22796.0,22796.0,0.0,0.038461538461538464,-0.2717944295797305,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,53,54,พ,23440.0,23440.0,0.0,0.11538461538461539,0.13680848433268572,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,54,55,ร,23653.0,23653.0,0.0,0.038461538461538464,-0.20216777140768472,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,55,56,้,23846.0,23846.0,0.0,0.038461538461538464,-0.28822458172603993,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,56,57,อ,24089.5,24089.5,0.0,0.07692307692307693,-0.1891802123848397,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,57,58,ม,24240.5,24240.5,0.0,0.07692307692307693,-0.2319543766829586,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,58,59,ใ,25253.5,25253.5,0.0,0.11538461538461539,0.12065927020195086,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,59,60,น,25466.0,25466.0,0.0,0.15384615384615385,-0.14030789028715104,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,60,61,ก,25741.5,25741.5,0.0,0.11538461538461539,0.06554968940100887,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,61,62,า,25837.5,25837.5,0.0,0.15384615384615385,-0.2728895176155929,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,62,63,ร,26005.0,26005.0,0.0,0.07692307692307693,-0.3376749560993912,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,63,64,ส,26555.5,26555.5,0.0,0.07692307692307693,-0.042098899217579096,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,64,65,อ,26730.0,27157.5,0.0,0.038461538461538464,-0.13008685898088673,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
P07,65,66,บ,27339.0,27339.0,0.0,0.07692307692307693,-0.025869746141138444,นักเรียนพึงศึกษาเล่าเรียนอย่างสม่ำเสมอเพื่อเตรียมความพร้อมในการสอบ,formal_educational
